filename,true_label,pred_label,confidence,match
06_missing_hole_03_1.png,Missing_hole,Missing_hole,99.99998807907104,True
11_missing_hole_03_4.png,Missing_hole,Missing_hole,99.99125003814697,True
09_missing_hole_06_5.png,Missing_hole,Missing_hole,99.9808132648468,True
08_missing_hole_02_2.png,Missing_hole,Missing_hole,99.9988317489624,True
09_missing_hole_01_4.png,Missing_hole,Missing_hole,99.99978542327881,True
10_missing_hole_01_2.png,Missing_hole,Missing_hole,99.99991655349731,True
12_missing_hole_03_4.png,Missing_hole,Missing_hole,99.99998807907104,True
09_missing_hole_07_0.png,Missing_hole,Missing_hole,99.99959468841553,True
01_missing_hole_14_1.png,Missing_hole,Missing_hole,99.9704658985138,True
09_missing_hole_07_2.png,Missing_hole,Missing_hole,99.99781847000122,True
01_missing_hole_13_1.png,Missing_hole,Missing_hole,99.99004602432251,True
04_missing_hole_11_1.png,Missing_hole,Missing_hole,99.99978542327881,True
06_missing_hole_08_0.png,Missing_hole,Missing_hole,99.99884366989136,True
11_missing_hole_08_0.png,Missing_hole,Missing_hole,100.0,True
01_missing_hole_03_0.png,Missing_hole,Missing_hole,98.96202683448792,True
05_missing_hole_09_4.png,Missing_hole,Missing_hole,99.99997615814209,True
01_missing_hole_08_2.png,Missing_hole,Missing_hole,99.98301267623901,True
06_missing_hole_09_2.png,Missing_hole,Missing_hole,99.77869987487793,True
09_missing_hole_04_0.png,Missing_hole,Missing_hole,99.99957084655762,True
09_missing_hole_05_2.png,Missing_hole,Missing_hole,99.99796152114868,True
11_missing_hole_05_4.png,Missing_hole,Missing_hole,100.0,True
06_missing_hole_09_0.png,Missing_hole,Missing_hole,100.0,True
07_missing_hole_06_1.png,Missing_hole,Missing_hole,99.9998927116394,True
01_missing_hole_18_0.png,Missing_hole,Missing_hole,99.99964237213135,True
05_missing_hole_02_2.png,Missing_hole,Missing_hole,99.98369216918945,True
11_missing_hole_03_3.png,Missing_hole,Missing_hole,99.98798370361328,True
04_missing_hole_03_0.png,Missing_hole,Missing_hole,99.99079704284668,True
04_missing_hole_06_1.png,Missing_hole,Missing_hole,99.99969005584717,True
04_missing_hole_08_0.png,Missing_hole,Missing_hole,99.8407781124115,True
08_missing_hole_05_4.png,Missing_hole,Missing_hole,99.9943494796753,True
01_missing_hole_09_1.png,Missing_hole,Missing_hole,99.99234676361084,True
01_missing_hole_09_0.png,Missing_hole,Missing_hole,99.99996423721313,True
07_missing_hole_02_0.png,Missing_hole,Missing_hole,100.0,True
12_missing_hole_05_5.png,Missing_hole,Missing_hole,99.99997615814209,True
07_missing_hole_06_2.png,Missing_hole,Missing_hole,99.92002844810486,True
05_missing_hole_05_0.png,Missing_hole,Missing_hole,99.9743640422821,True
01_missing_hole_03_1.png,Missing_hole,Missing_hole,99.98818635940552,True
12_missing_hole_03_2.png,Missing_hole,Missing_hole,99.99992847442627,True
04_missing_hole_09_0.png,Missing_hole,Missing_hole,99.98431205749512,True
05_missing_hole_08_2.png,Missing_hole,Missing_hole,99.99582767486572,True
05_missing_hole_04_3.png,Missing_hole,Missing_hole,99.9992847442627,True
01_missing_hole_04_2.png,Missing_hole,Missing_hole,99.13656711578369,True
05_missing_hole_03_3.png,Missing_hole,Missing_hole,99.71936345100403,True
04_missing_hole_04_1.png,Missing_hole,Missing_hole,99.89938139915466,True
12_missing_hole_05_2.png,Missing_hole,Missing_hole,99.98637437820435,True
11_missing_hole_03_2.png,Missing_hole,Missing_hole,99.99963045120239,True
12_missing_hole_01_2.png,Missing_hole,Missing_hole,99.96981620788574,True
01_missing_hole_10_1.png,Missing_hole,Missing_hole,99.99759197235107,True
07_missing_hole_06_4.png,Missing_hole,Missing_hole,99.60808157920837,True
07_missing_hole_05_1.png,Missing_hole,Missing_hole,99.99998807907104,True
07_mouse_bite_09_2.png,Mouse_bite,Mouse_bite,99.96730089187622,True
04_mouse_bite_07_0.png,Mouse_bite,Mouse_bite,99.9914288520813,True
01_mouse_bite_04_3.png,Mouse_bite,Mouse_bite,62.743204832077026,True
12_mouse_bite_03_4.png,Mouse_bite,Mouse_bite,99.98598098754883,True
06_mouse_bite_07_0.png,Mouse_bite,Open_circuit,42.4749881029129,False
12_mouse_bite_07_0.png,Mouse_bite,Mouse_bite,90.78936576843262,True
05_mouse_bite_04_1.png,Mouse_bite,Mouse_bite,99.55381155014038,True
11_mouse_bite_08_1.png,Mouse_bite,Mouse_bite,99.99920129776001,True
10_mouse_bite_01_4.png,Mouse_bite,Mouse_bite,99.58800077438354,True
05_mouse_bite_01_1.png,Mouse_bite,Mouse_bite,99.97528195381165,True
09_mouse_bite_02_4.png,Mouse_bite,Mouse_bite,99.9693512916565,True
08_mouse_bite_04_0.png,Mouse_bite,Mouse_bite,99.95773434638977,True
05_mouse_bite_07_1.png,Mouse_bite,Mouse_bite,99.7361958026886,True
07_mouse_bite_01_1.png,Mouse_bite,Mouse_bite,87.5902533531189,True
07_mouse_bite_03_3.png,Mouse_bite,Mouse_bite,99.99468326568604,True
11_mouse_bite_04_0.png,Mouse_bite,Mouse_bite,99.99998807907104,True
11_mouse_bite_02_4.png,Mouse_bite,Mouse_bite,98.23564291000366,True
01_mouse_bite_05_0.png,Mouse_bite,Spur,60.9333872795105,False
08_mouse_bite_04_1.png,Mouse_bite,Mouse_bite,98.9261269569397,True
11_mouse_bite_07_0.png,Mouse_bite,Mouse_bite,99.94175434112549,True
05_mouse_bite_04_0.png,Mouse_bite,Mouse_bite,89.31121826171875,True
06_mouse_bite_03_4.png,Mouse_bite,Mouse_bite,99.74660873413086,True
01_mouse_bite_09_0.png,Mouse_bite,Mouse_bite,76.21710896492004,True
08_mouse_bite_01_3.png,Mouse_bite,Mouse_bite,99.21301007270813,True
11_mouse_bite_01_4.png,Mouse_bite,Mouse_bite,99.95424747467041,True
09_mouse_bite_01_4.png,Mouse_bite,Mouse_bite,99.8609185218811,True
12_mouse_bite_05_2.png,Mouse_bite,Mouse_bite,99.99960660934448,True
06_mouse_bite_07_4.png,Mouse_bite,Mouse_bite,95.32593488693237,True
07_mouse_bite_10_2.png,Mouse_bite,Mouse_bite,63.09177279472351,True
06_mouse_bite_02_5.png,Mouse_bite,Mouse_bite,99.98947381973267,True
07_mouse_bite_04_1.png,Mouse_bite,Mouse_bite,99.99793767929077,True
01_mouse_bite_19_0.png,Mouse_bite,Mouse_bite,93.0073082447052,True
07_mouse_bite_07_4.png,Mouse_bite,Mouse_bite,99.94029998779297,True
07_mouse_bite_01_4.png,Mouse_bite,Mouse_bite,99.52149391174316,True
05_mouse_bite_05_3.png,Mouse_bite,Mouse_bite,99.98390674591064,True
12_mouse_bite_01_2.png,Mouse_bite,Mouse_bite,99.96811151504517,True
04_mouse_bite_18_0.png,Mouse_bite,Mouse_bite,99.99397993087769,True
09_mouse_bite_01_0.png,Mouse_bite,Mouse_bite,94.68036890029907,True
05_mouse_bite_07_4.png,Mouse_bite,Mouse_bite,99.92996454238892,True
01_mouse_bite_05_2.png,Mouse_bite,Mouse_bite,57.22981095314026,True
08_mouse_bite_10_3.png,Mouse_bite,Mouse_bite,99.99734163284302,True
